Mile,Minute,Runners
21,168,360
22,168,200
23,168,80
24,168,80
25,168,40
0,170,0
1,170,0
2,170,0
3,170,0
4,170,0
5,170,40
6,170,160
7,170,840
8,170,2880
9,170,4320
10,170,4680
11,170,4760
12,170,3760
13,170,3200
14,170,2480
15,170,2640
16,170,2600
17,170,2360
18,170,2000
19,170,1240
20,170,1040
21,170,560
22,170,200
23,170,80
24,170,80
25,170,40
0,172,0
1,172,0
2,172,0
3,172,0
4,172,0
5,172,40
6,172,120
7,172,680
8,172,2560
9,172,3960
10,172,4800
11,172,4720
12,172,3960
13,172,3000
14,172,2840
15,172,2480
16,172,2600
17,172,2480
18,172,2080
19,172,1480
20,172,920
21,172,760
22,172,240
23,172,120
24,172,40
25,172,80
0,174,0
1,174,0
2,174,0
3,174,0
4,174,0
5,174,40
6,174,120
7,174,640
8,174,2320
9,174,3520
10,174,4640
11,174,4760
12,174,3960
13,174,3320
14,174,2880
15,174,2440
16,174,2800
17,174,2480
18,174,1880
19,174,1600
20,174,1040
21,174,960
22,174,280
23,174,160
24,174,40
25,174,40
0,176,0
1,176,0
2,176,0
3,176,0
4,176,0
5,176,40
6,176,120
7,176,520
8,176,2000
9,176,3320
10,176,4680
11,176,4600
12,176,4040
13,176,3560
14,176,3160
15,176,2360
16,176,2600
17,176,2360
18,176,2120
19,176,1600
20,176,1120
21,176,1080
22,176,280
23,176,200
24,176,80
25,176,80
0,178,0
1,178,0
2,178,0
3,178,0
4,178,0
5,178,40
6,178,80
7,178,480
8,178,1960
9,178,2840
10,178,4120
11,178,5040
12,178,4240
13,178,3400
14,178,3200
15,178,2280
16,178,2680
17,178,2680
18,178,1960
19,178,1760
20,178,1400
21,178,840
22,178,560
23,178,160
24,178,120
25,178,40
0,180,0
1,180,0
2,180,0
3,180,0
4,180,0
5,180,0
6,180,80
7,180,480
8,180,1680
9,180,2640
10,180,4160
11,180,4680
12,180,4440
13,180,3560
14,180,3160
15,180,2360
16,180,2720
17,180,2520
18,180,2240
19,180,1840
20,180,1320
21,180,920
22,180,680
23,180,240
24,180,120
25,180,40
0,182,0
1,182,0
2,182,0
3,182,0
4,182,0
5,182,0
6,182,40
7,182,400
8,182,1240
9,182,2840
10,182,3880
11,182,4440
12,182,4640
13,182,3680
14,182,3120
15,182,2600
16,182,2520
17,182,2480
18,182,2360
19,182,1960
20,182,1520
21,182,760
22,182,960
23,182,240
24,182,160
25,182,40
0,184,0
1,184,0
2,184,0
3,184,0
4,184,0
5,184,0
6,184,40
7,184,280
8,184,920
9,184,2680
10,184,3840
11,184,4480
12,184,4400
13,184,3840
14,184,3120
15,184,2800
16,184,2440
17,184,2640
18,184,2440
19,184,1760
20,184,1600
21,184,1040
22,184,1000
23,184,280
24,184,160
25,184,80
0,186,0
1,186,0
2,186,0
3,186,0
4,186,0
5,186,0
6,186,40
7,186,200
8,186,720
9,186,2440
10,186,3680
11,186,4480
12,186,4480
13,186,3880
14,186,3320
15,186,2840
16,186,2440
17,186,2560
18,186,2400
19,186,2000
20,186,1400
21,186,1320
22,186,840
23,186,520
24,186,160
25,186,120
0,188,0
1,188,0
2,188,0
3,188,0
4,188,0
5,188,0
6,188,40
7,188,160
8,188,600
9,188,2360
10,188,3240
11,188,4440
12,188,4480
13,188,3920
14,188,3280
15,188,3200
16,188,2240
17,188,2440
18,188,2760
19,188,1800
20,188,1800
21,188,1200
22,188,880
23,188,640
24,188,240
25,188,120
0,190,0
1,190,0
2,190,0
3,190,0
4,190,0
5,190,0
6,190,40
7,190,120
8,190,640
9,190,1920
10,190,3120
11,190,4120
12,190,4680
13,190,3880
14,190,3480
15,190,3160
16,190,2240
17,190,2640
18,190,2560
19,190,2080
20,190,1840
21,190,1280
22,190,880
23,190,760
24,190,240
25,190,120
0,192,0
1,192,0
2,192,0
3,192,0
4,192,0
5,192,0
6,192,40
7,192,120
8,192,520
9,192,1920
10,192,2640
11,192,3960
12,192,4640
13,192,4200
14,192,3600
15,192,2960
16,192,2480
17,192,2520
18,192,2400
19,192,2200
20,192,1880
21,192,1400
22,192,920
23,192,960
24,192,280
25,192,120
0,194,0
1,194,0
2,194,0
3,194,0
4,194,0
5,194,0
6,194,40
7,194,120
8,194,440
9,194,1680
10,194,2600
11,194,3760
12,194,4360
13,194,4480
14,194,3400
15,194,3120
16,194,2560
17,194,2480
18,194,2480
19,194,2400
20,194,1720
21,194,1520
22,194,1040
23,194,880
24,194,480
25,194,160
0,196,0
1,196,0
2,196,0
3,196,0
4,196,0
5,196,0
6,196,40
7,196,80
8,196,440
9,196,1400
10,196,2560
11,196,3520
12,196,4400
13,196,4040
14,196,3880
15,196,3320
16,196,2560
17,196,2440
18,196,2560
19,196,2240
20,196,1920
21,196,1400
22,196,1360
23,196,760
24,196,600
25,196,200
0,198,0
1,198,0
2,198,0
3,198,0
4,198,0
5,198,0
6,198,40
7,198,40
8,198,360
9,198,1080
10,198,2480
11,198,3560
12,198,4160
13,198,4320
14,198,3760
15,198,3120
16,198,2920
17,198,2400
18,198,2360
19,198,2600
20,198,1720
21,198,1760
22,198,1160
23,198,920
24,198,720
25,198,200
0,200,0
1,200,0
2,200,0
3,200,0
4,200,0
5,200,0
6,200,40
7,200,0
8,200,360
9,200,600
10,200,2480
11,200,3400
12,200,4200
13,200,4360
14,200,3680
15,200,3320
16,200,3200
17,200,2080
18,200,2400
19,200,2520
20,200,2000
21,200,1680
22,200,1400
23,200,720
24,200,960
25,200,240
0,202,0
1,202,0
2,202,0
3,202,0
4,202,0
5,202,0
6,202,0
7,202,40
8,202,200
9,202,600
10,202,2360
11,202,3200
12,202,4040
13,202,4320
14,202,3720
15,202,3480
16,202,3000
17,202,2320
18,202,2520
19,202,2240
20,202,2160
21,202,1720
22,202,1440
23,202,960
24,202,880
25,202,360
0,204,0
1,204,0
2,204,0
3,204,0
4,204,0
5,204,0
6,204,0
7,204,40
8,204,160
9,204,600
10,204,2040
11,204,2880
12,204,3840
13,204,4360
14,204,4000
15,204,3520
16,204,2880
17,204,2400
18,204,2760
19,204,2120
20,204,2320
21,204,1680
22,204,1400
23,204,1200
24,204,720
25,204,600
0,206,0
1,206,0
2,206,0
3,206,0
4,206,0
5,206,0
6,206,0
7,206,40
8,206,120
9,206,640
10,206,1840
11,206,2600
12,206,3760
13,206,4200
14,206,4160
15,206,3560
16,206,3040
17,206,2480
18,206,2400
19,206,2520
20,206,2320
21,206,1680
22,206,1400
23,206,1280
24,206,800
25,206,640
0,208,0
1,208,0
2,208,0
3,208,0
4,208,0
5,208,0
6,208,0
7,208,40
8,208,120
9,208,520
10,208,1800
11,208,2360
12,208,3640
13,208,4000
14,208,4040
15,208,3720
16,208,3320
17,208,2480
18,208,2320
19,208,2480
20,208,2440
21,208,1680
22,208,1680
23,208,1200
24,208,760
25,208,840
0,210,0
1,210,0
2,210,0
3,210,0
4,210,0
5,210,0
6,210,0
7,210,40
8,210,120
9,210,480
10,210,1480
11,210,2320
12,210,3400
13,210,4240
14,210,4080
15,210,3440
16,210,3240
17,210,2880
18,210,2240
19,210,2320
20,210,2480
21,210,1880
22,210,1640
23,210,1440
24,210,680
25,210,880
0,212,0
1,212,0
2,212,0
3,212,0
4,212,0
5,212,0
6,212,0
7,212,40
8,212,120
9,212,440
10,212,1120
11,212,2400
12,212,3240
13,212,4000
14,212,4200
15,212,3520
16,212,3280
17,212,2960
18,212,2120
19,212,2600
20,212,2280
21,212,1920
22,212,1600
23,212,1400
24,212,960
25,212,800
0,214,0
1,214,0
2,214,0
3,214,0
4,214,0
5,214,0
6,214,0
7,214,40
8,214,120
9,214,400
10,214,760
11,214,2320
12,214,3080
13,214,3920
14,214,4280
15,214,3520
16,214,3480
17,214,2800
18,214,2280
19,214,2640
20,214,2080
21,214,2240
22,214,1600
23,214,1400
24,214,1240
25,214,680
0,216,0
1,216,0
2,216,0
3,216,0
4,216,0
5,216,0
6,216,0
7,216,40
8,216,40
9,216,320
10,216,600
11,216,2280
12,216,2960
13,216,3920
14,216,4000
15,216,3720
16,216,3320
17,216,3000
18,216,2400
19,216,2560
20,216,2280
21,216,2280
22,216,1600
23,216,1440
24,216,1120
25,216,840
0,218,0
1,218,0
2,218,0
3,218,0
4,218,0
5,218,0
6,218,0
7,218,40
8,218,0
9,218,240
10,218,560
11,218,2080
12,218,2680
13,218,3600
14,218,4240
15,218,3920
16,218,3480
17,218,3000
18,218,2520
19,218,2240
20,218,2480
21,218,2280
22,218,1600
23,218,1600
24,218,1240
25,218,640
0,220,0
1,220,0
2,220,0
3,220,0
4,220,0
5,220,0
6,220,0
7,220,40
8,220,0
9,220,200
10,220,560
11,220,2000
12,220,2560
13,220,3320
14,220,4120
15,220,3720
16,220,3680
17,220,3120
18,220,2640
19,220,2280
20,220,2240
21,220,2600
22,220,1600
23,220,1520
24,220,1440
25,220,680
0,222,0
1,222,0
2,222,0
3,222,0
4,222,0
5,222,0
6,222,0
7,222,40
8,222,0
9,222,160
10,222,600
11,222,1800
12,222,2240
13,222,3480
14,222,3920
15,222,3920
16,222,3360
17,222,3240
18,222,2760
19,222,2320
20,222,2280
21,222,2400
22,222,1760
23,222,1520
24,222,1400
25,222,1000
0,224,0
1,224,0
2,224,0
3,224,0
4,224,0
5,224,0
6,224,0
7,224,0
8,224,40
9,224,120
10,224,560
11,224,1640
12,224,2120
13,224,3280
14,224,3960
15,224,4000
16,224,3320
17,224,3360
18,224,2760
19,224,2040
20,224,2680
21,224,2000
22,224,2120
23,224,1560
24,224,1320
25,224,1160
0,226,0
1,226,0
2,226,0
3,226,0
4,226,0
5,226,0
6,226,0
7,226,0
8,226,40
9,226,120
10,226,480
11,226,1280
12,226,2320
13,226,3080
14,226,3560
15,226,4320
16,226,3280
17,226,3400
18,226,2800
19,226,2160
20,226,2680
21,226,1960
22,226,2240
23,226,1640
24,226,1400
25,226,1080
0,228,0
1,228,0
2,228,0
3,228,0
4,228,0
5,228,0
6,228,0
7,228,0
8,228,40
9,228,120
10,228,480
11,228,1040
12,228,2080
13,228,2920
14,228,3760
15,228,4200
16,228,3240
17,228,3360
18,228,2920
19,228,2400
20,228,2200
21,228,2520
22,228,2160
23,228,1560
24,228,1520
25,228,1200
0,230,0
1,230,0
2,230,0
3,230,0
4,230,0
5,230,0
6,230,0
7,230,0
8,230,40
9,230,120
10,230,440
11,230,640
12,230,2120
13,230,2960
14,230,3560
15,230,3760
16,230,3680
17,230,3440
18,230,2960
19,230,2400
20,230,2360
21,230,2360
22,230,2320
23,230,1520
24,230,1480
25,230,1240
0,232,0
1,232,0
2,232,0
3,232,0
4,232,0
5,232,0
6,232,0
7,232,0
8,232,40
9,232,120
10,232,280
11,232,560
12,232,2040
13,232,2560
14,232,3440
15,232,3880
16,232,3760
17,232,3600
18,232,3000
19,232,2680
20,232,2160
21,232,2200
22,232,2280
23,232,1680
24,232,1520
25,232,1320
0,234,0
1,234,0
2,234,0
3,234,0
4,234,0
5,234,0
6,234,0
7,234,0
8,234,40
9,234,40
10,234,320
11,234,440
12,234,1960
13,234,2640
14,234,3200
15,234,3960
16,234,3640
17,234,3280
18,234,3280
19,234,2480
20,234,2400
21,234,2320
22,234,2160
23,234,1960
24,234,1440
25,234,1280
0,236,0
1,236,0
2,236,0
3,236,0
4,236,0
5,236,0
6,236,0
7,236,0
8,236,40
9,236,40
10,236,200
11,236,520
12,236,1840
13,236,2360
14,236,3160
15,236,3880
16,236,3760
17,236,3240
18,236,3320
19,236,2560
20,236,2200
21,236,2600
22,236,1960
23,236,2080
24,236,1640
25,236,1280
0,238,0
1,238,0
2,238,0
3,238,0
4,238,0
5,238,0
6,238,0
7,238,0
8,238,40
9,238,0
10,238,200
11,238,560
12,238,1760
13,238,1920
14,238,3200
15,238,3760
16,238,3880
17,238,3200
18,238,3320
19,238,2720
20,238,2280
21,238,2400
22,238,2120
23,238,2200
24,238,1440
25,238,1520
0,240,0
1,240,0
2,240,0
3,240,0
4,240,0
5,240,0
6,240,0
7,240,0
8,240,40
9,240,0
10,240,160
11,240,560
12,240,1480
13,240,2120
14,240,2840
15,240,3680
16,240,3920
17,240,3240
18,240,3280
19,240,2840
20,240,2160
21,240,2360
22,240,2440
23,240,2160
24,240,1480
25,240,1400
0,242,0
1,242,0
2,242,0
3,242,0
4,242,0
5,242,0
6,242,0
7,242,0
8,242,40
9,242,0
10,242,120
11,242,480
12,242,1160
13,242,2080
14,242,2760
15,242,3680
16,242,3760
17,242,3360
18,242,3280
19,242,2960
20,242,2400
21,242,2360
22,242,2080
23,242,2400
24,242,1480
25,242,1400
0,244,0
1,244,0
2,244,0
3,244,0
4,244,0
5,244,0
6,244,0
7,244,0
8,244,0
9,244,40
10,244,120
11,244,480
12,244,1000
13,244,1880
14,244,2800
15,244,3400
16,244,3520
17,244,3640
18,244,3440
19,244,2960
20,244,2560
21,244,2120
22,244,2200
23,244,2240
24,244,1760
25,244,1400
0,246,0
1,246,0
2,246,0
3,246,0
4,246,0
5,246,0
6,246,0
7,246,0
8,246,0
9,246,40
10,246,120
11,246,440
12,246,640
13,246,2040
14,246,2400
15,246,3240
16,246,3920
17,246,3560
18,246,3240
19,246,3240
20,246,2280
21,246,2320
22,246,2360
23,246,1880
24,246,2160
25,246,1520
0,248,0
1,248,0
2,248,0
3,248,0
4,248,0
5,248,0
6,248,0
7,248,0
8,248,0
9,248,40
10,248,120
11,248,440
12,248,400
13,248,2000
14,248,2600
15,248,2920
16,248,3840
17,248,3600
18,248,3160
19,248,3360
20,248,2400
21,248,2200
22,248,2520
23,248,1840
24,248,2200
25,248,1400
0,250,0
1,250,0
2,250,0
3,250,0
4,250,0
5,250,0
6,250,0
7,250,0
8,250,0
9,250,40
10,250,120
11,250,280
12,250,400
13,250,1960
14,250,2320
15,250,3040
16,250,3680
17,250,3640
18,250,3120
19,250,3280
20,250,2640
21,250,2280
22,250,2320
23,250,2200
24,250,2040
25,250,1440
0,252,0
1,252,0
2,252,0
3,252,0
4,252,0
5,252,0
6,252,0
7,252,0
8,252,0
9,252,40
10,252,80
11,252,240
12,252,440
13,252,1800
14,252,2040
15,252,3040
16,252,3600
17,252,3880
18,252,2920
19,252,3320
20,252,2800
21,252,2120
22,252,2280
23,252,2280
24,252,2240
25,252,1360
0,254,0
1,254,0
2,254,0
3,254,0
4,254,0
5,254,0
6,254,0
7,254,0
8,254,0
9,254,40
10,254,40
11,254,200
12,254,520
13,254,1720
14,254,1880
15,254,2880
16,254,3320
17,254,3920
18,254,3120
19,254,3280
20,254,2720
21,254,2440
22,254,2160
23,254,2160
24,254,2160
25,254,1640
0,256,0
1,256,0
2,256,0
3,256,0
4,256,0
5,256,0
6,256,0
7,256,0
8,256,0
9,256,40
10,256,0
11,256,200
12,256,520
13,256,1400
14,256,1960
15,256,2640
16,256,3480
17,256,3480
18,256,3360
19,256,3240
20,256,2880
21,256,2480
22,256,2240
23,256,2080
24,256,2120
25,256,1840
0,258,0
1,258,0
2,258,0
3,258,0
4,258,0
5,258,0
6,258,0
7,258,0
8,258,0
9,258,40
10,258,0
11,258,160
12,258,520
13,258,1040
14,258,2040
15,258,2600
16,258,3280
17,258,3480
18,258,3240
19,258,3320
20,258,3120
21,258,2240
22,258,2240
23,258,2440
24,258,1920
25,258,2040
0,260,0
1,260,0
2,260,0
3,260,0
4,260,0
5,260,0
6,260,0
7,260,0
8,260,0
9,260,40
10,260,0
11,260,160
12,260,440
13,260,1000
14,260,1880
15,260,2280
16,260,3120
17,260,3800
18,260,3480
19,260,3120
20,260,3240
21,260,2240
22,260,2240
23,260,2440
24,260,1920
25,260,2080
0,262,0
1,262,0
2,262,0
3,262,0
4,262,0
5,262,0
6,262,0
7,262,0
8,262,0
9,262,40
10,262,0
11,262,120
12,262,480
13,262,680
14,262,1840
15,262,2520
16,262,2680
17,262,3800
18,262,3560
19,262,2960
20,262,3240
21,262,2600
22,262,2120
23,262,2360
24,262,2240
25,262,1880
0,264,0
1,264,0
2,264,0
3,264,0
4,264,0
5,264,0
6,264,0
7,264,0
8,264,0
9,264,40
10,264,0
11,264,120
12,264,480
13,264,360
14,264,1960
15,264,2360
16,264,2800
17,264,3600
18,264,3680
19,264,2880
20,264,3160
21,264,2840
22,264,1960
23,264,2240
24,264,2320
25,264,2040
0,266,0
1,266,0
2,266,0
3,266,0
4,266,0
5,266,0
6,266,0
7,266,0
8,266,0
9,266,40
10,266,0
11,266,120
12,266,440
13,266,240
14,266,1920
15,266,2080
16,266,2880
17,266,3480
18,266,3760
19,266,2760
20,266,3320
21,266,2640
22,266,2280
23,266,2160
24,266,2120
25,266,2160
0,268,0
1,268,0
2,268,0
3,268,0
4,268,0
5,268,0
6,268,0
7,268,0
8,268,0
9,268,0
10,268,40
11,268,120
12,268,240
13,268,400
14,268,1840
15,268,1840
16,268,2960
17,268,3200
18,268,3520
19,268,3080
20,268,3280
21,268,2760
22,268,2320
23,268,2200
24,268,2080
25,268,1920
0,270,0
1,270,0
2,270,0
3,270,0
4,270,0
5,270,0
6,270,0
7,270,0
8,270,0
9,270,0
10,270,40
11,270,120
12,270,160
13,270,480
14,270,1680
15,270,1800
16,270,2600
17,270,3240
18,270,3400
19,270,3120
20,270,3360
21,270,2920
22,270,2240
23,270,2280
24,270,2200
25,270,1920
0,272,0
1,272,0
2,272,0
3,272,0
4,272,0
5,272,0
6,272,0
7,272,0
8,272,0
9,272,0
10,272,40
11,272,80
12,272,160
13,272,480
14,272,1400
15,272,1800
16,272,2520
17,272,3240
18,272,3440
19,272,3120
20,272,3120
21,272,3240
22,272,2160
23,272,2280
24,272,2400
25,272,1880
0,274,0
1,274,0
2,274,0
3,274,0
4,274,0
5,274,0
6,274,0
7,274,0
8,274,0
9,274,0
10,274,40
11,274,40
12,274,200
13,274,480
14,274,1040
15,274,1960
16,274,2240
17,274,3120
18,274,3560
19,274,3120
20,274,3080
21,274,3280
22,274,2320
23,274,2160
24,274,2320
25,274,2160
0,276,0
1,276,0
2,276,0
3,276,0
4,276,0
5,276,0
6,276,0
7,276,0
8,276,0
9,276,0
10,276,40
11,276,0
12,276,200
13,276,400
14,276,1040
15,276,1800
16,276,2280
17,276,2600
18,276,3720
19,276,3440
20,276,2800
21,276,3200
22,276,2720
23,276,2080
24,276,2080
25,276,2200
0,278,0
1,278,0
2,278,0
3,278,0
4,278,0
5,278,0
6,278,0
7,278,0
8,278,0
9,278,0
10,278,40
11,278,0
12,278,160
13,278,440
14,278,800
15,278,1800
16,278,2320
17,278,2560
18,278,3480
19,278,3640
20,278,2640
21,278,3200
22,278,2680
23,278,2200
24,278,2120
25,278,2080
0,280,0
1,280,0
2,280,0
3,280,0
4,280,0
5,280,0
6,280,0
7,280,0
8,280,0
9,280,0
10,280,40
11,280,0
12,280,120
13,280,480
14,280,520
15,280,1800
16,280,2160
17,280,2760
18,280,3320
19,280,3400
20,280,2800
21,280,3360
22,280,2680
23,280,2000
24,280,2280
25,280,2120
0,282,0
1,282,0
2,282,0
3,282,0
4,282,0
5,282,0
6,282,0
7,282,0
8,282,0
9,282,0
10,282,40
11,282,0
12,282,120
13,282,480
14,282,240
15,282,1880
16,282,1920
17,282,2720
18,282,3160
19,282,3560
20,282,2920
21,282,3240
22,282,2680
23,282,2160
24,282,2280
25,282,2200
0,284,0
1,284,0
2,284,0
3,284,0
4,284,0
5,284,0
6,284,0
7,284,0
8,284,0
9,284,0
10,284,40
11,284,0
12,284,120
13,284,440
14,284,240
15,284,1800
16,284,1800
17,284,2600
18,284,3160
19,284,3240
20,284,3000
21,284,3160
22,284,3160
23,284,2000
24,284,2320
25,284,2360
0,286,0
1,286,0
2,286,0
3,286,0
4,286,0
5,286,0
6,286,0
7,286,0
8,286,0
9,286,0
10,286,40
11,286,0
12,286,120
13,286,320
14,286,320
15,286,1680
16,286,1680
17,286,2440
18,286,3120
19,286,3280
20,286,3160
21,286,3000
22,286,3080
23,286,2240
24,286,2120
25,286,2280
0,288,0
1,288,0
2,288,0
3,288,0
4,288,0
5,288,0
6,288,0
7,288,0
8,288,0
9,288,0
10,288,40
11,288,0
12,288,120
13,288,160
14,288,480
15,288,1440
16,288,1680
17,288,2200
18,288,2960
19,288,3600
20,288,3040
21,288,2920
22,288,3120
23,288,2520
24,288,2040
25,288,2040
0,290,0
1,290,0
2,290,0
3,290,0
4,290,0
5,290,0
6,290,0
7,290,0
8,290,0
9,290,0
10,290,0
11,290,40
12,290,120
13,290,120
14,290,480
15,290,1080
16,290,1880
17,290,2120
18,290,2640
19,290,3720
20,290,3240
21,290,2640
22,290,3120
23,290,2760
24,290,2040
25,290,2080
0,292,0
1,292,0
2,292,0
3,292,0
4,292,0
5,292,0
6,292,0
7,292,0
8,292,0
9,292,0
10,292,0
11,292,40
12,292,40
13,292,200
14,292,480
15,292,920
16,292,1640
17,292,2400
18,292,2560
19,292,3400
20,292,3520
21,292,2480
22,292,3160
23,292,2760
24,292,1920
25,292,2240
0,294,0
1,294,0
2,294,0
3,294,0
4,294,0
5,294,0
6,294,0
7,294,0
8,294,0
9,294,0
10,294,0
11,294,40
12,294,40
13,294,160
14,294,400
15,294,840
16,294,1800
17,294,2160
18,294,2560
19,294,3160
20,294,3200
21,294,2920
22,294,3240
23,294,2600
24,294,2080
25,294,2320
0,296,0
1,296,0
2,296,0
3,296,0
4,296,0
5,296,0
6,296,0
7,296,0
8,296,0
9,296,0
10,296,0
11,296,40
12,296,0
13,296,160
14,296,440
15,296,600
16,296,1800
17,296,1920
18,296,2640
19,296,2960
20,296,3440
21,296,2800
22,296,3120
23,296,2840
24,296,2160
25,296,2120
0,298,0
1,298,0
2,298,0
3,298,0
4,298,0
5,298,0
6,298,0
7,298,0
8,298,0
9,298,0
10,298,0
11,298,40
12,298,0
13,298,160
14,298,440
15,298,320
16,298,1840
17,298,1840
18,298,2480
19,298,3240
20,298,3120
21,298,2920
22,298,2920
23,298,3000
24,298,2160
25,298,2200
0,300,0
1,300,0
2,300,0
3,300,0
4,300,0
5,300,0
6,300,0
7,300,0
8,300,0
9,300,0
10,300,0
11,300,40
12,300,0
13,300,120
14,300,480
15,300,200
16,300,1840
17,300,1720
18,300,2440
19,300,2960
20,300,3200
21,300,3120
22,300,2680
23,300,3160
24,300,2280
25,300,2120
0,302,0
1,302,0
2,302,0
3,302,0
4,302,0
5,302,0
6,302,0
7,302,0
8,302,0
9,302,0
10,302,0
11,302,40
12,302,0
13,302,120
14,302,440
15,302,200
16,302,1680
17,302,1680
18,302,2240
19,302,2880
20,302,3280
21,302,3080
22,302,2640
23,302,3240
24,302,2560
25,302,1960
0,304,0
1,304,0
2,304,0
3,304,0
4,304,0
5,304,0
6,304,0
7,304,0
8,304,0
9,304,0
10,304,0
11,304,40
12,304,0
13,304,120
14,304,320
15,304,320
16,304,1440
17,304,1680
18,304,2160
19,304,2760
20,304,3360
21,304,3200
22,304,2520
23,304,3160
24,304,2720
25,304,1760
0,306,0
1,306,0
2,306,0
3,306,0
4,306,0
5,306,0
6,306,0
7,306,0
8,306,0
9,306,0
10,306,0
11,306,40
12,306,0
13,306,120
14,306,240
15,306,400
16,306,1120
17,306,1840
18,306,2120
19,306,2440
20,306,3480
21,306,3200
22,306,2480
23,306,3240
24,306,2640
25,306,1840
0,308,0
1,308,0
2,308,0
3,308,0
4,308,0
5,308,0
6,308,0
7,308,0
8,308,0
9,308,0
10,308,0
11,308,40
12,308,0
13,308,120
14,308,120
15,308,480
16,308,920
17,308,1680
18,308,2320
19,308,2360
20,308,3160
21,308,3160
22,308,2760
23,308,3240
24,308,2560
25,308,2080
0,310,0
1,310,0
2,310,0
3,310,0
4,310,0
5,310,0
6,310,0
7,310,0
8,310,0
9,310,0
10,310,0
11,310,40
12,310,0
13,310,120
14,310,120
15,310,480
16,310,840
17,310,1680
18,310,2040
19,310,2520
20,310,2840
21,310,3320
22,310,2640
23,310,3120
24,310,2760
25,310,2000
0,312,0
1,312,0
2,312,0
3,312,0
4,312,0
5,312,0
6,312,0
7,312,0
8,312,0
9,312,0
10,312,0
11,312,40
12,312,0
13,312,40
14,312,200
15,312,360
16,312,760
17,312,1760
18,312,1640
19,312,2560
20,312,3000
21,312,3160
22,312,2760
23,312,2920
24,312,2880
25,312,2240
0,314,0
1,314,0
2,314,0
3,314,0
4,314,0
5,314,0
6,314,0
7,314,0
8,314,0
9,314,0
10,314,0
11,314,0
12,314,40
13,314,40
14,314,160
15,314,400
16,314,600
17,314,1600
18,314,1800
19,314,2400
20,314,2960
21,314,3120
22,314,2800
23,314,2760
24,314,3080
25,314,2400
0,316,0
1,316,0
2,316,0
3,316,0
4,316,0
5,316,0
6,316,0
7,316,0
8,316,0
9,316,0
10,316,0
11,316,0
12,316,40
13,316,0
14,316,160
15,316,440
16,316,280
17,316,1760
18,316,1680
19,316,2320
20,316,2880
21,316,3040
22,316,3000
23,316,2560
24,316,3080
25,316,2600
0,318,0
1,318,0
2,318,0
3,318,0
4,318,0
5,318,0
6,318,0
7,318,0
8,318,0
9,318,0
10,318,0
11,318,0
12,318,40
13,318,0
14,318,160
15,318,440
16,318,200
17,318,1760
18,318,1560
19,318,2000
20,318,2680
21,318,3480
22,318,3000
23,318,2520
24,318,3160
25,318,2520
0,320,0
1,320,0
2,320,0
3,320,0
4,320,0
5,320,0
6,320,0
7,320,0
8,320,0
9,320,0
10,320,0
11,320,0
12,320,40
13,320,0
14,320,120
15,320,480
16,320,160
17,320,1520
18,320,1600
19,320,2080
20,320,2520
21,320,3400
22,320,2960
23,320,2520
24,320,3040
25,320,2680
0,322,0
1,322,0
2,322,0
3,322,0
4,322,0
5,322,0
6,322,0
7,322,0
8,322,0
9,322,0
10,322,0
11,322,0
12,322,40
13,322,0
14,322,120
15,322,400
16,322,240
17,322,1240
18,322,1760
19,322,2080
20,322,2440
21,322,3080
22,322,2880
23,322,2680
24,322,3160
25,322,2680
0,324,0
1,324,0
2,324,0
3,324,0
4,324,0
5,324,0
6,324,0
7,324,0
8,324,0
9,324,0
10,324,0
11,324,0
12,324,40
13,324,0
14,324,120
15,324,280
16,324,320
17,324,1040
18,324,1600
19,324,2280
20,324,2280
21,324,2840
22,324,3200
23,324,2600
24,324,2920
25,324,2800
0,326,0
1,326,0
2,326,0
3,326,0
4,326,0
5,326,0
6,326,0
7,326,0
8,326,0
9,326,0
10,326,0
11,326,0
12,326,40
13,326,0
14,326,120
15,326,120
16,326,480
17,326,920
18,326,1640
19,326,1920
20,326,2440
21,326,2800
22,326,3120
23,326,2720
24,326,2800
25,326,2880
0,328,0
1,328,0
2,328,0
3,328,0
4,328,0
5,328,0
6,328,0
7,328,0
8,328,0
9,328,0
10,328,0
11,328,0
12,328,40
13,328,0
14,328,120
15,328,120
16,328,480
17,328,720
18,328,1760
19,328,1640
20,328,2240
21,328,3080
22,328,2960
23,328,2760
24,328,2480
25,328,3160
0,330,0
1,330,0
2,330,0
3,330,0
4,330,0
5,330,0
6,330,0
7,330,0
8,330,0
9,330,0
10,330,0
11,330,0
12,330,40
13,330,0
14,330,120
15,330,120
16,330,400
17,330,640
18,330,1720
19,330,1600
20,330,2200
21,330,2920
22,330,2920
23,330,2960
24,330,2520
25,330,3160
0,332,0
1,332,0
2,332,0
3,332,0
4,332,0
5,332,0
6,332,0
7,332,0
8,332,0
9,332,0
10,332,0
11,332,0
12,332,40
13,332,0
14,332,80
15,332,160
16,332,360
17,332,560
18,332,1560
19,332,1720
20,332,2000
21,332,2680
22,332,3200
23,332,2840
24,332,2480
25,332,3160
0,334,0
1,334,0
2,334,0
3,334,0
4,334,0
5,334,0
6,334,0
7,334,0
8,334,0
9,334,0
10,334,0
11,334,0
12,334,40
13,334,0
14,334,40
15,334,160
16,334,400
17,334,280
18,334,1760
19,334,1520
20,334,1960
21,334,2680
22,334,3120
23,334,2920
24,334,2440
25,334,3080
0,336,0
