Name,Latitude,Longitude
Mile 21,41.850789,-87.6389337
Path71,41.85268539,-87.63500433
Path72,41.85271282,-87.63204404
Path73,41.84814485,-87.63196887
Path74,41.84756183,-87.63218365
Path75,41.8468969,-87.63217954
Path 76-1,41.84543532,-87.63188573
Mile 22,41.8452655,-87.6318187
