Name,Latitude,Longitude
Mile 9,41.9286699,-87.6423515
Path 46-2,41.92583136,-87.640665
Path47,41.92203274,-87.63839292
Path48,41.92197939,-87.63897277
Path 49-1,41.91944372,-87.63886541
Path 49-2,41.9152885,-87.63872573
Mile 10,41.9140931,-87.6386818
