Name,Latitude,Longitude
Mile 0,41.88075385,-87.6206737
Path2,41.88150417,-87.62065937
Path3,41.88668727,-87.62057614
Path4,41.89173112,-87.62035484
Path5,41.8916571,-87.62529995
Mile 1,41.891722,-87.625383
