Name,Latitude,Longitude
Mile 7,41.9433073,-87.6405276
Path35,41.94368593,-87.64070036
Path36,41.94854802,-87.64346281
Path37,41.9472854,-87.64717195
Path38,41.94568272,-87.64624386
Path 39-1,41.9427039,-87.64451721
Mile 8,41.9423177,-87.6444973
