Name,Latitude,Longitude
Mile 1,41.891722,-87.625383
Path6,41.891606,-87.62798839
Path 7-1,41.89000892,-87.62791261
Path 7-2,41.88413307,-87.62787746
Path8,41.87825722,-87.62784232
Mile 2,41.878193,-87.62768
