Name,Latitude,Longitude
Mile 5,41.9160731,-87.6333822
Path17,41.91660249,-87.63377816
Path18,41.91709721,-87.63412194
Path19,41.91888994,-87.63462476
Path20,41.91934042,-87.6349182
Path21,41.91990391,-87.63540049
Path22,41.92038613,-87.63559226
Path23,41.92451377,-87.635857
Path24,41.9256656,-87.63595372
Path25,41.92584429,-87.63382482
Path26,41.92593168,-87.63380623
Path27,41.92763803,-87.63475921
Path28,41.92815964,-87.63507144
Mile 6,41.9292127,-87.6357426
