Name,Latitude,Longitude
Mile 12,41.889969,-87.63675
Path53,41.88990089,-87.63691727
Path54,41.88901796,-87.63689996
Path55,41.88874475,-87.63685873
Path56,41.88701762,-87.63551613
Path 57-1,41.880622, -87.635281
Mile 13,41.880548, -87.641171
