Name,Latitude,Longitude
Mile 10,41.9140931,-87.6386818
Path50,41.91113329,-87.63858605
Path 51-1,41.9110904,-87.63475959
Path 51-2,41.90406866,-87.63452895
Mile 11,41.903337,-87.6344541
