raceMinute,started,atMile0,atMile1,atMile2,atMile3,atMile4,atMile5,atMile6,atMile7,atMile8,atMile9,atMile10,atMile11,atMile12,atMile13,atMile14,atMile15,atMile16,atMile17,atMile18,atMile19,atMile20,atMile21,atMile22,atMile23,atMile24,atMile25,atMile26,finished
146,41400,0,0,0,0,0,0,300,1700,4120,4840,4080,4360,3720,2480,2780,2780,2920,2060,1700,1600,960,660,200,100,20,0,0,20
147,41400,0,0,0,0,0,0,260,1460,4120,4480,4260,4440,3760,2380,3060,2540,2900,2160,1860,1600,1020,660,240,160,20,0,0,20
148,41400,0,0,0,0,0,0,220,1340,3620,4620,4460,4280,3860,2500,3000,2580,2740,2260,2000,1620,1100,700,300,160,20,0,0,20
149,41400,0,0,0,0,0,0,120,1260,3440,4600,4380,4220,3920,2760,2880,2740,2460,2440,2020,1680,1120,780,380,120,60,0,0,20
150,41400,0,0,0,0,0,0,80,1100,3260,4640,4280,4060,4120,2820,3000,2600,2440,2660,2080,1500,1260,780,520,80,100,0,0,20
151,41400,0,0,0,0,0,0,80,1000,2940,4680,4220,4060,4200,2940,2800,2640,2600,2620,2160,1460,1380,760,600,120,120,0,0,20
152,41400,0,0,0,0,0,0,60,880,2620,4700,4220,3980,4280,3180,2620,2720,2600,2680,2100,1620,1340,840,660,160,100,20,0,20
153,41400,0,0,0,0,0,0,60,760,2420,4580,4260,3860,4400,3320,2540,2740,2600,2700,2140,1600,1480,940,620,200,140,20,0,20
154,41400,0,0,0,0,0,0,40,700,2200,4420,4360,3820,4360,3480,2620,2600,2760,2720,1980,1720,1500,1020,620,280,160,20,0,20
155,41400,0,0,0,0,0,0,40,580,1980,4260,4520,3860,4260,3640,2420,2720,2660,2700,2040,1900,1600,1000,700,320,120,60,0,20
156,41400,0,0,0,0,0,0,40,440,1700,4140,4640,3880,4240,3800,2320,2780,2640,2660,2140,1920,1620,1060,740,440,80,100,0,20
157,41400,0,0,0,0,0,0,40,380,1620,4020,4340,4120,4080,3880,2320,2940,2620,2520,2340,1960,1500,1220,760,540,60,120,0,20
158,41400,0,0,0,0,0,0,20,320,1460,3900,4160,4260,4060,3780,2600,2920,2660,2360,2460,2100,1420,1300,740,600,140,100,0,20
159,41400,0,0,0,0,0,0,0,300,1320,3540,4360,4200,3960,3860,2800,2840,2620,2400,2580,2100,1400,1320,840,620,160,140,0,40
160,41400,0,0,0,0,0,0,0,260,1220,3280,4440,4000,3980,3920,2940,2800,2520,2640,2460,2060,1520,1440,900,580,240,160,0,40
161,41400,0,0,0,0,0,0,0,180,1100,3000,4420,4200,3780,4080,3180,2440,2800,2440,2620,1980,1560,1500,980,640,300,120,0,40
162,41400,0,0,0,0,0,0,0,100,1060,2780,4460,4120,3640,4260,3240,2600,2600,2600,2600,1880,1680,1600,960,660,360,80,0,80
163,41400,0,0,0,0,0,0,0,80,980,2460,4520,4060,3600,4260,3420,2500,2540,2740,2460,2000,1880,1520,960,740,480,80,0,100
164,41400,0,0,0,0,0,0,0,80,860,2320,4240,4180,3740,4160,3560,2520,2500,2620,2500,2060,1880,1540,1140,720,520,120,0,120
165,41400,0,0,0,0,0,0,0,60,800,2080,4080,4340,3660,4060,3780,2300,2680,2660,2440,2240,1960,1420,1220,740,580,160,0,140
166,41400,0,0,0,0,0,0,0,60,680,1900,3960,4320,3760,4060,3820,2180,2920,2580,2300,2400,2080,1280,1300,820,600,180,0,140
167,41400,0,0,0,0,0,0,0,60,620,1660,3920,4220,3880,3980,3740,2300,2960,2640,2280,2480,2020,1380,1360,820,620,260,0,180
168,41400,0,0,0,0,0,0,0,40,500,1600,3800,4080,3960,3880,3740,2680,2780,2540,2460,2340,2040,1460,1360,1000,620,320,0,200
169,41400,0,0,0,0,0,0,0,40,420,1400,3720,4000,4040,3800,3700,2920,2700,2580,2380,2520,1960,1560,1480,960,600,420,0,200
170,41400,0,0,0,0,0,0,0,40,320,1360,3380,4200,3880,3740,3800,3160,2540,2620,2480,2500,1800,1720,1480,960,700,480,0,200
171,41400,0,0,0,0,0,0,0,40,280,1260,3100,4160,4040,3580,3960,3160,2580,2420,2740,2320,1920,1740,1520,1080,680,520,0,200
172,41400,0,0,0,0,0,0,0,20,280,1180,2840,4240,3940,3420,4100,3360,2340,2600,2700,2320,1960,1860,1440,1180,680,580,0,260
173,41400,0,0,0,0,0,0,0,0,260,1020,2580,4360,3900,3500,4020,3540,2300,2640,2520,2380,2120,1920,1280,1280,780,560,0,300
174,41400,0,0,0,0,0,0,0,0,160,1000,2400,4160,3960,3560,4040,3560,2240,2700,2540,2240,2340,1980,1400,1220,820,580,0,400
175,41400,0,0,0,0,0,0,0,0,100,960,2220,3920,4180,3480,3940,3760,2040,2900,2560,2340,2260,1940,1380,1300,960,600,0,460
176,41400,0,0,0,0,0,0,0,0,80,860,2060,3840,4100,3640,3840,3660,2340,2760,2640,2300,2240,2020,1380,1460,960,580,0,520
177,41400,0,0,0,0,0,0,0,0,80,780,1780,3840,4020,3800,3740,3680,2480,2760,2580,2220,2480,1800,1540,1440,960,700,0,600
178,41400,0,0,0,0,0,0,0,0,60,700,1680,3680,4000,3760,3780,3460,3000,2580,2440,2400,2460,1740,1740,1400,1020,620,0,720
179,41400,0,0,0,0,0,0,0,0,60,620,1580,3640,3860,3800,3520,3700,3020,2600,2500,2460,2320,1840,1720,1440,1100,660,0,800
180,41400,0,0,0,0,0,0,0,0,60,520,1440,3520,3880,3680,3620,3740,3160,2400,2460,2660,2200,1940,1860,1280,1200,780,0,880
181,41400,0,0,0,0,0,0,0,0,60,440,1280,3340,3900,3840,3380,3760,3360,2320,2520,2640,2260,1960,1940,1280,1240,780,0,980
182,41400,0,0,0,0,0,0,0,0,40,380,1220,3120,3900,3820,3380,3820,3500,2160,2620,2520,2200,2140,2020,1260,1180,960,0,1020
183,41400,0,0,0,0,0,0,0,0,40,300,1220,2860,3920,3880,3280,3820,3600,2120,2580,2540,2300,2160,1900,1320,1400,900,0,1120
184,41400,0,0,0,0,0,0,0,0,40,280,1120,2500,4040,3760,3460,3620,3700,2180,2660,2580,2220,2180,1900,1460,1320,960,0,1200
